subset,model,n,seeds,Recall@10_mean,Recall@10_std,Recall@10_ci_low,Recall@10_ci_high,Hit@10_mean,Hit@10_std,Hit@10_ci_low,Hit@10_ci_high,NDCG@10_mean,NDCG@10_std,NDCG@10_ci_low,NDCG@10_ci_high,MRR@10_mean,MRR@10_std,MRR@10_ci_low,MRR@10_ci_high,Recall@20_mean,Recall@20_std,Recall@20_ci_low,Recall@20_ci_high,Hit@20_mean,Hit@20_std,Hit@20_ci_low,Hit@20_ci_high,NDCG@20_mean,NDCG@20_std,NDCG@20_ci_low,NDCG@20_ci_high,MRR@20_mean,MRR@20_std,MRR@20_ci_low,MRR@20_ci_high
strict,AIPA w/o clarification,62,2,0.08064516129032258,0.0,0.03225806451612903,0.13729838709677422,0.08064516129032258,0.0,0.03225806451612903,0.13729838709677422,0.047134531895319534,0.010331427827372345,0.019299619349382447,0.08821533403248158,0.036591141833077316,0.013588069636456734,0.012865783410138248,0.07557411674347159,0.12903225806451613,0.016129032258064523,0.07258064516129033,0.20181451612903228,0.12903225806451613,0.016129032258064523,0.07258064516129033,0.20181451612903228,0.05941082627516815,0.013980287199786365,0.03213382692163591,0.10100671874231161,0.039976757113853886,0.014355335524690364,0.016410773925894892,0.0779336663560454
strict,AIPA w/o persistence,62,2,0.08870967741935484,0.008064516129032258,0.04032258064516129,0.14516129032258066,0.08870967741935484,0.008064516129032258,0.04032258064516129,0.14516129032258066,0.051934419919114364,0.011484285713715296,0.024132868526486065,0.09197765837902822,0.04090501792114695,0.017338709677419357,0.016113351254480286,0.07713709677419356,0.12903225806451613,0.016129032258064523,0.07258064516129033,0.20181451612903228,0.12903225806451613,0.016129032258064523,0.07258064516129033,0.20181451612903228,0.06176536497454506,0.017186875530278006,0.03351663665552013,0.10612641030932554,0.04340757808499744,0.018689196108550948,0.018446780593958018,0.07936363927291347
strict,AIPA (rule policy),62,2,0.08064516129032258,0.0,0.03225806451612903,0.12923387096774197,0.08064516129032258,0.0,0.03225806451612903,0.12923387096774197,0.05399975516646907,0.0061890602163918035,0.02092220304238277,0.09944963877633793,0.04573092677931387,0.008480542754736305,0.016795474910394265,0.0844134024577573,0.13709677419354838,0.008064516129032265,0.08064516129032258,0.20987903225806456,0.13709677419354838,0.008064516129032265,0.08064516129032258,0.20987903225806456,0.0680215304010632,0.004206408544962431,0.034532234159509505,0.10971201292994547,0.049448422123943944,0.007984541286249067,0.020644075642889684,0.08912996955869347
strict,AIPA (full),62,2,0.08870967741935484,0.008064516129032258,0.04032258064516129,0.14516129032258066,0.08870967741935484,0.008064516129032258,0.04032258064516129,0.14516129032258066,0.051934419919114364,0.011484285713715296,0.024132868526486065,0.09197765837902822,0.04090501792114695,0.017338709677419357,0.016113351254480286,0.07713709677419356,0.12903225806451613,0.016129032258064523,0.07258064516129033,0.20181451612903228,0.12903225806451613,0.016129032258064523,0.07258064516129033,0.20181451612903228,0.06176536497454506,0.017186875530278006,0.03351663665552013,0.10612641030932554,0.04340757808499744,0.018689196108550948,0.018446780593958018,0.07936363927291347
broad,LTP-only,256,2,0.02734375,0.00390625,0.013671875,0.04301757812500001,0.02734375,0.00390625,0.013671875,0.04301757812500001,0.015335680533951521,0.003022610651907327,0.00821669313356102,0.02462548283552941,0.011696273561507937,0.0027615017361111117,0.0059407745845734125,0.01995824420262897,0.0546875,0.00390625,0.035058593750000006,0.078125,0.0546875,0.00390625,0.035058593750000006,0.078125,0.02190651196089454,0.0010554805176013898,0.012770358743583817,0.032869634310504124,0.013325297463866542,0.0022229726254191723,0.0076814333035100405,0.02156343058725357
broad,STI-only,256,2,0.091796875,0.009765625,0.068310546875,0.119140625,0.091796875,0.009765625,0.068310546875,0.119140625,0.047538510739075085,0.009473923332990724,0.034325184102219006,0.06526507356170326,0.03437112475198413,0.009498232886904764,0.023015524243551588,0.050773034474206356,0.138671875,0.005859375,0.11123046875,0.16796875,0.138671875,0.005859375,0.11123046875,0.16796875,0.059494609474672756,0.008651498676680726,0.04588860612404723,0.07710892153014111,0.0377050515891702,0.009364604696908056,0.026394544467449165,0.05374776853413037
broad,Naive fusion,256,2,0.076171875,0.021484375,0.0546875,0.09775390625000002,0.076171875,0.021484375,0.0546875,0.09775390625000002,0.04094969030328242,0.01589918643623984,0.028982033632132427,0.0533130871251852,0.030262586805555554,0.014051649305555558,0.01944593641493056,0.041296115451388886,0.119140625,0.013671875,0.091748046875,0.15234375,0.119140625,0.013671875,0.091748046875,0.15234375,0.051906051965996625,0.013946974133573473,0.03878745812915377,0.0658896538061184,0.033316790515462026,0.013522820782414074,0.022115622457273828,0.04485933661768578
broad,Adaptive fusion,256,2,0.08984375,0.01171875,0.064453125,0.1171875,0.08984375,0.01171875,0.064453125,0.1171875,0.046439616833674355,0.0075248323372913845,0.033606038396588225,0.0627840425558019,0.033257378472222224,0.0061275421626984135,0.02388592432415675,0.04623095315600199,0.12109375,0.0078125,0.09375,0.150439453125,0.12109375,0.0078125,0.09375,0.150439453125,0.05426137847015979,0.006300506814355893,0.041423170513186953,0.07000323372757478,0.0353620949289305,0.005673314231992636,0.02557766389729424,0.048515492755661756
broad,Sequential (GRU),256,2,0.044921875,0.005859375,0.029296875,0.06645507812500001,0.044921875,0.005859375,0.029296875,0.06645507812500001,0.022101830992590558,0.004168765158259691,0.013165372419481531,0.03200767630369926,0.015467664930555555,0.006884765625,0.007616916232638889,0.023226996527777776,0.068359375,0.005859375,0.046875,0.09379882812500001,0.068359375,0.005859375,0.046875,0.09379882812500001,0.027984904259175207,0.004075865290112482,0.019055095526414698,0.0394027225055557,0.017057851630734033,0.00681000485944976,0.009121541767608534,0.02530804045173006
broad,Conversation-aware,256,2,0.0625,0.01171875,0.042919921875,0.08017578125000002,0.0625,0.01171875,0.042919921875,0.08017578125000002,0.029794629788913667,0.009159808325695268,0.01932554174435631,0.04056669529890209,0.019985429067460318,0.008144221230158729,0.011650448753720236,0.029225725446428572,0.103515625,0.013671875,0.078076171875,0.127001953125,0.103515625,0.013671875,0.078076171875,0.127001953125,0.04021085108716525,0.009556306748863801,0.029265760666813318,0.05095699215071229,0.022867314000096266,0.008204927838973893,0.014355025108814957,0.03262727744262625
broad,SASRec,256,2,0.04296875,0.00390625,0.027294921875000003,0.064453125,0.04296875,0.00390625,0.027294921875000003,0.064453125,0.023673988673426825,0.0036982732851649595,0.013665212024202355,0.03592570191146944,0.017830016121031744,0.003491598462301587,0.008387393043154761,0.027371748666914688,0.05859375,0.00390625,0.0390625,0.08208007812500001,0.05859375,0.00390625,0.0390625,0.08208007812500001,0.027615647080879602,0.0017658018270003371,0.01698748681022925,0.03954653630954758,0.018908906848359976,0.002984835260225886,0.00944286832958708,0.029024307533829025
broad,KBRD-style,256,2,0.115234375,0.013671875,0.091748046875,0.144580078125,0.115234375,0.013671875,0.091748046875,0.144580078125,0.05656053484738864,0.006032899994332309,0.043528363082940696,0.07129887001463096,0.03866954985119048,0.003558252728174602,0.02797264462425595,0.051095610119047626,0.177734375,0.005859375,0.146484375,0.20908203125000002,0.177734375,0.005859375,0.146484375,0.20908203125000002,0.07231141457923587,0.0038488224897106904,0.058343807650018266,0.08672632513101117,0.042968563004118346,0.0028483808550142237,0.032378949179599666,0.05584041976032425
broad,AIPA w/o relationship,256,2,0.109375,0.00390625,0.085888671875,0.136767578125,0.109375,0.00390625,0.085888671875,0.136767578125,0.05650692654362241,0.0056789418737722835,0.04198374385351434,0.07115372531710122,0.04039093501984127,0.008355034722222224,0.028810725136408727,0.05381463913690476,0.154296875,0.005859375,0.125,0.185595703125,0.154296875,0.005859375,0.125,0.185595703125,0.06795797852550925,0.005332803272430138,0.05286714749190852,0.08306687239116388,0.043581966589763974,0.008339895866879832,0.031885325164534364,0.05680711076971341
broad,AIPA w/o counterfactual,256,2,0.10546875,0.00390625,0.076171875,0.1328125,0.10546875,0.00390625,0.076171875,0.1328125,0.05429395358925122,0.00403081482176347,0.03916287565883136,0.06889819888858888,0.03864629836309524,0.006263175843253969,0.02705049060639881,0.05162198505704366,0.150390625,0.001953125,0.122998046875,0.181640625,0.150390625,0.001953125,0.122998046875,0.181640625,0.06557283723429705,0.005511884163168786,0.051096946554620645,0.08041244194877624,0.04169485721872404,0.006667730140301736,0.030041291789508734,0.05482995607968964
broad,AIPA w/o clarification,256,2,0.087890625,0.013671875,0.05859375,0.1171875,0.087890625,0.013671875,0.05859375,0.1171875,0.046705070897416136,0.012569896491152643,0.029969260253227072,0.06302861583291793,0.034148685515873016,0.012351190476190476,0.021718343098958336,0.04736099485367064,0.140625,0.01171875,0.109375,0.173828125,0.140625,0.01171875,0.109375,0.173828125,0.0599294836957321,0.011818661264058155,0.04643265985671799,0.07554803296121597,0.0377192619589491,0.012005859011546053,0.02578999962355165,0.05031030196128026
broad,AIPA w/o persistence,256,2,0.08984375,0.0078125,0.062451171875,0.11723632812500001,0.08984375,0.0078125,0.062451171875,0.11723632812500001,0.05061507862536638,0.012347140571898188,0.03321951565827901,0.06700992893855437,0.03870132688492064,0.013642423115079365,0.025546894376240078,0.052989172557043655,0.140625,0.01171875,0.109375,0.173828125,0.140625,0.01171875,0.109375,0.173828125,0.06328934114835402,0.013219981465996365,0.04814883738016258,0.07944013326323207,0.04209115485222659,0.01382614027632047,0.029367187729591814,0.056339132446754245
broad,AIPA (rule policy),256,2,0.087890625,0.001953125,0.06630859375,0.11333007812500001,0.087890625,0.001953125,0.06630859375,0.11333007812500001,0.047070224367222954,0.0033156687878392217,0.033037304794004185,0.06077793562994347,0.03489738343253968,0.003714037698412699,0.0233997550843254,0.04710063631572421,0.126953125,0.013671875,0.101513671875,0.158251953125,0.126953125,0.013671875,0.101513671875,0.158251953125,0.05679328350856236,0.006235271796512686,0.04237405490584322,0.0732296646613295,0.03748284461288465,0.004491577556819792,0.02593943686869996,0.049402384009194784
broad,AIPA (full),256,2,0.08984375,0.0078125,0.062451171875,0.11723632812500001,0.08984375,0.0078125,0.062451171875,0.11723632812500001,0.05061507862536638,0.012347140571898188,0.03321951565827901,0.06700992893855437,0.03870132688492064,0.013642423115079365,0.025546894376240078,0.052989172557043655,0.138671875,0.009765625,0.10927734375,0.169970703125,0.138671875,0.009765625,0.10927734375,0.169970703125,0.06289515915710654,0.012795570315882927,0.048039628596541914,0.07870278521564182,0.042030804163157104,0.013744088198362094,0.029283745317788573,0.05623570924581955
